Record,Vendor,Job,Phase,Type,Status,Retention,Paid,InvoiceTotal,TotalPaid,Balance,NetDue,Period,LinkNum,BatchNum,PostingYear,Label
140051,284,190003,0,1,4,0,183.42,185.27,185.27,0,0,3,281408,7053,2019,0
140052,284,190189,0,1,4,0,60.35,60.96,60.96,0,0,3,281409,7053,2019,0
140053,284,190150,0,1,4,0,119.78,120.99,120.99,0,0,3,281410,7053,2019,0
140054,3,190071,0,1,4,0,-9.48,-9.48,-9.48,0,0,3,281411,7053,2019,0
140055,3,190205,0,1,4,0,14.7,14.85,14.85,0,0,3,281412,7053,2019,0
140056,3,190270,0,1,4,0,16.69,16.86,16.86,0,0,3,281413,7053,2019,0
140057,3,190270,0,1,4,0,69.5,70.2,70.2,0,0,3,281414,7053,2019,0
140058,3,190224,0,1,4,0,26.61,26.88,26.88,0,0,3,281415,7053,2019,0
140059,3,190159,0,1,4,0,116.17,117.34,117.34,0,0,3,281416,7053,2019,0
140060,3,190129,0,1,4,0,193.18,195.13,195.13,0,0,3,281417,7053,2019,0
140061,3,190255,0,1,4,0,58.07,58.66,58.66,0,0,3,281418,7053,2019,0
140062,3,170771,0,1,4,0,139.51,140.92,140.92,0,0,3,281419,7053,2019,0
140063,3,190150,0,1,4,0,33.72,34.06,34.06,0,0,3,281421,7053,2019,0
140064,3,190129,0,1,4,0,71.29,72.01,72.01,0,0,3,281422,7053,2019,0
140065,3,190208,0,1,4,0,199.58,201.6,201.6,0,0,3,281423,7053,2019,0
140066,3,180932,1,1,4,0,390.14,394.08,394.08,0,0,3,281424,7053,2019,0
140067,3,190270,0,1,4,0,80.47,81.28,81.28,0,0,3,281425,7053,2019,0
140068,3,190270,0,1,4,0,9.15,9.24,9.24,0,0,3,281426,7053,2019,0
140069,3,190270,0,1,4,0,27.36,27.64,27.64,0,0,3,281427,7053,2019,0
140070,3,190279,0,1,4,0,37.15,37.53,37.53,0,0,3,281428,7053,2019,0
140071,3,190066,1,1,4,0,192.21,194.15,194.15,0,0,3,281429,7053,2019,0
140072,3,190224,0,1,4,0,67.43,68.11,68.11,0,0,3,281430,7053,2019,0
140073,3,190066,1,1,4,0,363.77,367.44,367.44,0,0,3,281431,7053,2019,0
140074,3,190198,0,1,4,0,64.37,65.02,65.02,0,0,3,281432,7053,2019,0
140075,2700,170771,0,1,4,0,43740,43740,43740,0,0,3,281433,7054,2019,0
140076,3,190066,1,1,4,0,247.77,250.27,250.27,0,0,3,281434,7053,2019,0
140077,3,180932,1,1,4,0,167.58,169.27,169.27,0,0,3,281435,7053,2019,0
140078,3,190115,0,1,4,0,221.93,224.17,224.17,0,0,3,281436,7053,2019,0
140079,1706,170771,0,1,5,636.27,0,12089.17,0,12089.17,11452.9,3,281437,7053,2019,0
140080,1706,180315,0,1,4,0,18448.21,18448.21,18448.21,0,0,3,281438,7053,2019,0
140081,1706,170771,0,1,4,0,12725.44,12725.44,12725.44,0,0,3,281439,7053,2019,0
140082,2700,170771,0,1,4,0,16350,16350,16350,0,0,3,281440,7054,2019,0
140083,546,170425,0,1,4,0,1450,1450,1450,0,0,3,281441,7053,2019,0
140084,546,190033,0,1,4,0,295,295,295,0,0,3,281442,7053,2019,0
140085,1174,170771,0,1,4,0,477.46,487.2,487.2,0,0,3,281443,7053,2019,0
140086,1174,170771,0,1,4,0,49,50,50,0,0,3,281444,7053,2019,0
140087,1174,170771,0,1,4,0,83.3,85,85,0,0,3,281445,7053,2019,0
140088,32,2019021401,0,1,4,0,2.78,2.81,2.81,0,0,3,281446,7053,2019,0
140089,2896,170771,0,1,4,0,5925.29,5925.29,5925.29,0,0,3,281447,7054,2019,0
140090,1194,180629,0,1,4,0,84.87,84.87,84.87,0,0,3,281448,7053,2019,0
140091,1194,180803,0,1,4,0,331.2,331.2,331.2,0,0,3,281449,7053,2019,0
140092,2896,170771,0,1,4,0,1321.17,1321.17,1321.17,0,0,3,281450,7054,2019,0
140093,2882,190232,0,1,4,0,6750,6750,6750,0,0,3,281451,7053,2019,0
140094,2896,170771,0,1,4,0,23823.58,23823.58,23823.58,0,0,3,281452,7054,2019,0
140095,434,180803,0,1,4,0,2135.68,2135.68,2135.68,0,0,3,281453,7053,2019,0
140096,434,170425,0,1,4,0,557.37,557.37,557.37,0,0,3,281454,7053,2019,0
140097,1304,180534,0,1,4,0,16972.24,16972.24,16972.24,0,0,3,281455,7053,2019,0
140098,2896,170771,0,1,4,0,24681.1,24681.1,24681.1,0,0,3,281456,7054,2019,0
140099,1304,180534,0,1,4,0,23795.97,23795.97,23795.97,0,0,3,281457,7053,2019,0
140100,1304,180534,0,1,4,0,23994.46,23994.46,23994.46,0,0,3,281458,7053,2019,0
140101,2896,170771,0,1,4,0,24322.19,24322.19,24322.19,0,0,3,281459,7054,2019,0
140102,1304,180534,0,1,4,0,21590.58,21590.58,21590.58,0,0,3,281460,7053,2019,0
140103,1304,180534,0,1,4,0,26511.96,26511.96,26511.96,0,0,3,281461,7053,2019,0
140104,2896,170771,0,1,4,0,7941.19,7941.19,7941.19,0,0,3,281462,7054,2019,0
140105,1304,180534,0,1,4,0,627.08,627.08,627.08,0,0,3,281463,7053,2019,0
140106,2486,190255,1,1,4,0,385.5,385.5,385.5,0,0,3,281464,7053,2019,0
140107,2486,190162,0,1,5,0,0,2182.54,0,2182.54,2182.54,3,281465,7053,2019,0
140108,2896,170771,0,1,4,0,50273.4,50273.4,50273.4,0,0,3,281466,7054,2019,0
140109,2486,0,0,1,4,0,598.45,598.45,598.45,0,0,3,281467,7053,2019,0
140110,2896,170771,0,1,4,0,38268.83,38268.83,38268.83,0,0,3,281468,7054,2019,0
140111,77,170771,102021,1,4,0,838.88,932.09,932.09,0,0,3,281469,7053,2019,0
140112,97,190279,0,1,4,0,39.2,40,40,0,0,3,281470,7053,2019,0
140113,2896,170771,0,1,4,0,29385.03,29385.03,29385.03,0,0,3,281471,7054,2019,0
140114,97,180676,0,1,4,0,45.11,46.03,46.03,0,0,3,281472,7053,2019,0
140115,97,190208,0,1,4,0,36.58,37.33,37.33,0,0,3,281473,7053,2019,0
140116,2896,170771,0,1,4,0,18544.8,18544.8,18544.8,0,0,3,281474,7054,2019,0
140117,2896,170771,0,1,4,0,4664.19,4664.19,4664.19,0,0,3,281475,7054,2019,0
140118,97,190236,0,1,4,0,61.6,62.86,62.86,0,0,3,281476,7053,2019,0
140119,97,190033,0,1,4,0,46.09,47.03,47.03,0,0,3,281477,7053,2019,0
140120,97,190198,0,1,4,0,4.9,5,5,0,0,3,281478,7053,2019,0
140121,2896,170771,0,1,4,0,4574.49,4574.49,4574.49,0,0,3,281479,7054,2019,0
140122,97,180369,0,1,4,0,30.48,31.1,31.1,0,0,3,281480,7053,2019,0
140123,97,190198,0,1,4,0,72.63,74.11,74.11,0,0,3,281481,7053,2019,0
140124,97,190279,0,1,4,0,99.71,101.75,101.75,0,0,3,281482,7053,2019,0
140125,97,190228,0,1,4,0,23.35,23.83,23.83,0,0,3,281484,7053,2019,0
140126,97,190273,0,1,4,0,31.38,32.02,32.02,0,0,3,281485,7053,2019,0
140127,97,190270,0,1,4,0,38.84,39.63,39.63,0,0,3,281486,7053,2019,0
140128,97,170771,0,1,4,0,9.26,9.45,9.45,0,0,3,281487,7053,2019,0
140129,97,190071,0,1,4,0,34.62,35.33,35.33,0,0,3,281488,7053,2019,0
140130,97,190178,0,1,4,0,110.85,113.11,113.11,0,0,3,281489,7053,2019,0
140131,2896,170771,0,1,4,0,4206.56,4206.56,4206.56,0,0,3,281490,7054,2019,0
140132,1742,190189,0,1,4,0,1102.5,1102.5,1102.5,0,0,3,281491,7053,2019,0
140133,1742,190071,0,1,4,0,61,61,61,0,0,3,281493,7053,2019,0
140134,1742,190224,0,1,4,0,231.5,231.5,231.5,0,0,3,281494,7053,2019,0
140135,2950,180746,0,1,4,0,3762.47,3762.47,3762.47,0,0,2,281497,7053,2019,0
140136,2896,170771,18,1,4,0,2950,2950,2950,0,0,3,281498,7054,2019,0
140137,319,180838,102,1,4,0,112.2,112.2,112.2,0,0,3,281499,7053,2019,0
140138,319,180629,0,1,4,0,125.24,125.24,125.24,0,0,3,281500,7053,2019,0
140139,319,180629,0,1,4,0,52.27,52.27,52.27,0,0,3,281501,7053,2019,0
140140,319,180803,0,1,4,0,127.54,127.54,127.54,0,0,3,281502,7053,2019,0
140141,2896,170771,0,1,4,0,7540,7540,7540,0,0,3,281503,7055,2019,0
140142,2896,170771,0,1,4,0,12350,12350,12350,0,0,3,281504,7055,2019,0
140143,2597,190287,0,1,4,0,2150,2150,2150,0,0,3,281537,7056,2019,0
140144,284,190250,0,1,4,0,86.78,87.66,87.66,0,0,3,281540,7056,2019,0
140145,2986,190148,0,1,4,0,6300,6300,6300,0,0,3,281545,7056,2019,0
140146,434,190059,0,1,4,0,-380,-380,-380,0,0,3,281547,7056,2019,0
140147,1369,180840,0,1,4,0,14.61,14.61,14.61,0,0,3,281548,7057,2019,0
140148,1130,180746,0,1,4,0,28,28,28,0,0,3,281549,7057,2019,0
140149,1130,190266,0,1,4,0,57.18,57.18,57.18,0,0,3,281550,7057,2019,0
140150,2294,190129,0,1,4,0,20,20,20,0,0,3,281551,7057,2019,0
140151,1888,0,0,1,4,0,45,45,45,0,0,3,281552,7057,2019,0
140152,2784,0,0,1,4,0,33.98,33.98,33.98,0,0,3,281553,7057,2019,0
140153,1798,190224,0,1,4,0,20,20,20,0,0,3,281554,7057,2019,0
140154,1136,170771,0,1,4,0,48.39,48.39,48.39,0,0,3,281555,7057,2019,0
140155,1707,0,0,1,4,0,164.91,164.91,164.91,0,0,3,281556,7057,2019,0
140156,1067,0,0,1,4,0,56.28,56.28,56.28,0,0,3,281557,7057,2019,0
140157,1798,190225,0,1,4,0,50.4,50.4,50.4,0,0,3,281558,7057,2019,0
140158,2859,180550,0,1,4,0,-55969.96,-55969.96,-55969.96,0,0,3,281569,6954,2019,0
140159,2859,180550,0,1,5,2798.5,0,55969.96,0,55969.96,53171.46,3,281570,6954,2019,0
140160,2859,180550,0,1,1,2798.5,53171.46,55969.96,53171.46,2798.5,0,3,281571,6954,2019,0
140161,2859,180550,0,1,4,0,-121390.29,-121390.29,-121390.29,0,0,3,281574,6115,2019,0
140162,2859,180550,0,1,4,0,121390.29,121390.29,121390.29,0,0,3,281575,6115,2019,0
140163,2653,170771,0,1,4,0,342.54,346,346,0,0,3,281577,7058,2019,0
140164,2946,170771,0,1,4,0,3583.25,3583.25,3583.25,0,0,3,281578,7058,2019,0
140165,284,170771,0,1,4,0,8709.52,8797.5,8797.5,0,0,3,281671,7058,2019,0
140166,2987,190104,0,1,4,0,648,648,648,0,0,3,281673,7058,2019,0
140167,2987,190247,0,1,4,0,498,498,498,0,0,3,281674,7058,2019,0
140168,2104,190145,1,1,4,0,196.76,196.76,196.76,0,0,3,281675,7058,2019,0
140169,2928,0,0,1,4,0,45,45,45,0,0,3,281676,7058,2019,0
140170,2928,169998,64,1,4,0,45,45,45,0,0,3,281685,7058,2019,0
140171,129,180906,0,1,4,0,334.3,334.3,334.3,0,0,3,281686,7058,2019,0
140172,129,180932,1,1,4,0,137.63,137.63,137.63,0,0,3,281687,7058,2019,0
140173,3,180534,0,1,4,0,7.73,7.81,7.81,0,0,3,281688,7058,2019,0
140174,3,190241,0,1,4,0,43.82,44.26,44.26,0,0,3,281689,7058,2019,0
140175,3,180906,0,1,4,0,19.92,20.12,20.12,0,0,3,281690,7058,2019,0
140176,3,190273,0,1,4,0,184.16,186.02,186.02,0,0,3,281691,7058,2019,0
140177,2420,180412,0,1,4,0,101.07,101.07,101.07,0,0,3,281692,7058,2019,0
140178,546,2019030401,0,1,4,0,495,495,495,0,0,3,281693,7058,2019,0
140179,546,190037,0,1,4,0,2795,2795,2795,0,0,3,281694,7058,2019,0
140180,546,190009,0,1,4,0,675,675,675,0,0,3,281695,7058,2019,0
140181,1174,180369,0,1,4,0,132.3,135,135,0,0,3,281696,7058,2019,0
140182,1174,170771,0,1,4,0,49,50,50,0,0,3,281697,7058,2019,0
140183,1174,170771,0,1,4,0,147,150,150,0,0,3,281698,7058,2019,0
140184,1174,170771,0,1,4,0,345.74,352.8,352.8,0,0,3,281699,7058,2019,0
140185,1232,0,0,1,4,0,5.4,5.4,5.4,0,0,3,281700,7058,2019,0
140186,2882,2019031301,0,1,4,0,1019,1019,1019,0,0,3,281701,7058,2019,0
140187,2882,2019020401,0,1,4,0,932.5,932.5,932.5,0,0,3,281702,7058,2019,0
140188,2882,2019021202,0,1,4,0,2160,2160,2160,0,0,3,281703,7058,2019,0
140189,2882,2019020701,0,1,4,0,535,535,535,0,0,3,281704,7058,2019,0
140190,2882,190289,0,1,4,0,1346,1346,1346,0,0,3,281705,7058,2019,0
140191,245,180629,0,1,4,0,10.22,10.32,10.32,0,0,3,281706,7058,2019,0
140192,245,190145,0,1,4,0,940.09,949.59,949.59,0,0,3,281707,7058,2019,0
140193,245,190145,0,1,4,0,29.7,30,30,0,0,3,281708,7058,2019,0
140194,434,190183,0,1,4,0,1076,1076,1076,0,0,3,281709,7058,2019,0
140195,408,190290,0,1,4,0,3811,3811,3811,0,0,3,281710,7058,2019,0
140196,1304,180534,0,1,4,0,2495.8,2495.8,2495.8,0,0,3,281712,7058,2019,0
140197,2486,190126,1,1,4,0,868.79,868.79,868.79,0,0,3,281713,7058,2019,0
140198,2486,190285,0,1,4,0,285.75,285.75,285.75,0,0,3,281714,7058,2019,0
140199,2486,190132,0,1,4,0,875.95,875.95,875.95,0,0,3,281715,7058,2019,0
140200,77,170771,0,1,4,0,1083.75,1204.17,1204.17,0,0,3,281716,7058,2019,0
140201,97,190093,0,1,4,0,70.61,72.05,72.05,0,0,3,281717,7058,2019,0
140202,1742,170771,0,1,4,0,200,200,200,0,0,3,281718,7058,2019,0
140203,1742,170771,0,1,4,0,875,875,875,0,0,3,281719,7058,2019,0
140204,1742,170771,0,1,4,0,700,700,700,0,0,3,281720,7058,2019,0
140205,1742,170771,0,1,4,0,4650,4650,4650,0,0,3,281721,7058,2019,0
140206,29,170771,109,1,4,0,10.17,10.27,10.27,0,0,3,281728,7058,2019,0
140207,1592,0,0,1,4,0,127.44,127.44,127.44,0,0,3,281729,7058,2019,0
140208,1592,0,0,1,4,0,3382.43,3382.43,3382.43,0,0,3,281730,7058,2019,0
140209,2951,190185,0,1,4,0,10000,10000,10000,0,0,3,281731,7059,2019,0
140210,2951,190075,0,1,4,0,5000,5000,5000,0,0,3,281732,7059,2019,0
140211,2960,180537,0,1,4,0,40000,40000,40000,0,0,3,281733,7059,2019,0
140212,4,190273,0,1,4,0,7,7,7,0,0,3,281734,0,2019,0
140213,4,170771,0,1,4,0,367.69,367.69,367.69,0,0,3,281736,0,2019,0
140214,4,170771,109,1,4,0,376.06,376.06,376.06,0,0,3,281738,0,2019,0
140215,4,180369,0,1,4,0,127.86,127.86,127.86,0,0,3,281740,0,2019,0
140216,4,180681,1,1,4,0,47.25,47.25,47.25,0,0,3,281742,0,2019,0
140217,4,190228,0,1,4,0,64.21,64.21,64.21,0,0,3,281744,0,2019,0
140218,4,2019030901,0,1,4,0,7.98,7.98,7.98,0,0,3,281746,0,2019,0
140219,4,190071,0,1,4,0,13.95,13.95,13.95,0,0,3,281748,0,2019,0
140220,4,190071,0,1,4,0,15.64,15.64,15.64,0,0,3,281750,0,2019,0
140221,4,190273,0,1,4,0,14.75,14.75,14.75,0,0,3,281752,0,2019,0
140222,4,180840,0,1,4,0,167.67,167.67,167.67,0,0,3,281754,0,2019,0
140223,4,180840,2,1,4,0,107.9,107.9,107.9,0,0,3,281756,0,2019,0
140224,4,180840,0,1,4,0,89.47,89.47,89.47,0,0,3,281758,0,2019,0
140225,4,190009,0,1,4,0,40.39,40.39,40.39,0,0,3,281760,0,2019,0
140226,4,190009,0,1,4,0,197.86,197.86,197.86,0,0,3,281762,0,2019,0
140227,4,190009,0,1,4,0,19.77,19.77,19.77,0,0,3,281764,0,2019,0
140228,4,190271,0,1,4,0,83.43,83.43,83.43,0,0,3,281766,0,2019,0
140229,4,190271,0,1,4,0,56.14,56.14,56.14,0,0,3,281768,0,2019,0
140230,4,190083,103,1,4,0,60.17,60.17,60.17,0,0,3,281770,0,2019,0
140231,4,190083,103,1,4,0,10.98,10.98,10.98,0,0,3,281772,0,2019,0
140232,4,190130,103,1,4,0,21.97,21.97,21.97,0,0,3,281774,0,2019,0
140233,4,190130,103,1,4,0,11.49,11.49,11.49,0,0,3,281776,0,2019,0
140234,4,190139,103,1,4,0,15.79,15.79,15.79,0,0,3,281778,0,2019,0
140235,4,180932,1,1,4,0,106.01,106.01,106.01,0,0,3,281780,0,2019,0
140236,4,180932,1,1,4,0,249.74,249.74,249.74,0,0,3,281782,0,2019,0
140237,4,190148,0,1,4,0,23.92,23.92,23.92,0,0,3,281784,0,2019,0
140238,4,190198,0,1,4,0,208.98,208.98,208.98,0,0,3,281786,0,2019,0
140239,4,190198,0,1,4,0,26.85,26.85,26.85,0,0,3,281788,0,2019,0
140240,4,190071,0,1,4,0,14.84,14.84,14.84,0,0,3,281790,0,2019,0
140241,4,190111,0,1,4,0,19.92,19.92,19.92,0,0,3,281792,0,2019,0
140242,4,190287,0,1,4,0,126.2,126.2,126.2,0,0,3,281794,0,2019,0
140243,4,190111,0,1,4,0,49.71,49.71,49.71,0,0,3,281796,0,2019,0
140244,4,170771,0,1,4,0,18.65,18.65,18.65,0,0,3,281798,0,2019,0
140245,4,170771,0,1,4,0,7.63,7.63,7.63,0,0,3,281800,0,2019,0
140246,4,170771,0,1,4,0,115.37,115.37,115.37,0,0,3,281802,0,2019,0
140247,4,180534,0,1,4,0,-27.47,-27.47,-27.47,0,0,3,281804,0,2019,0
140248,4,180534,0,1,4,0,-19.79,-19.79,-19.79,0,0,3,281806,0,2019,0
140249,4,180534,0,1,4,0,39.55,39.55,39.55,0,0,3,281808,0,2019,0
140250,4,180534,0,1,4,0,17.57,17.57,17.57,0,0,3,281810,0,2019,0
140251,4,190145,0,1,4,0,5.47,5.47,5.47,0,0,3,281812,0,2019,0
140252,4,190145,0,1,4,0,27.17,27.17,27.17,0,0,3,281814,0,2019,0
140253,4,190145,0,1,4,0,48.31,48.31,48.31,0,0,3,281816,0,2019,0
140254,4,190145,0,1,4,0,77.44,77.44,77.44,0,0,3,281818,0,2019,0
140255,4,190224,0,1,4,0,1.16,1.16,1.16,0,0,3,281820,0,2019,0
140256,4,190224,0,1,4,0,16.42,16.42,16.42,0,0,3,281822,0,2019,0
140257,4,190224,0,1,4,0,6.83,6.83,6.83,0,0,3,281824,0,2019,0
140258,4,190224,0,1,4,0,39.98,39.98,39.98,0,0,3,281826,0,2019,0
140259,4,190224,0,1,4,0,111,111,111,0,0,3,281828,0,2019,0
140260,4,190224,0,1,4,0,21.38,21.38,21.38,0,0,3,281830,0,2019,0
140261,4,190224,0,1,4,0,10.93,10.93,10.93,0,0,3,281832,0,2019,0
140262,4,190225,0,1,4,0,23.93,23.93,23.93,0,0,3,281834,0,2019,0
140263,4,180550,0,1,4,0,4.45,4.45,4.45,0,0,3,281836,0,2019,0
140264,4,180550,0,1,4,0,9.88,9.88,9.88,0,0,3,281838,0,2019,0
140265,4,180550,0,1,4,0,19.75,19.75,19.75,0,0,3,281840,0,2019,0
140266,4,180550,14,1,4,0,18.98,18.98,18.98,0,0,3,281842,0,2019,0
140267,4,180550,0,1,4,0,8.19,8.19,8.19,0,0,3,281844,0,2019,0
140268,4,190236,0,1,4,0,8.77,8.77,8.77,0,0,3,281846,0,2019,0
140269,4,190236,0,1,4,0,23.98,23.98,23.98,0,0,3,281848,0,2019,0
140270,4,190236,0,1,4,0,19.28,19.28,19.28,0,0,3,281850,0,2019,0
140271,4,190236,0,1,4,0,8.98,8.98,8.98,0,0,3,281852,0,2019,0
140272,4,180746,0,1,4,0,21.45,21.45,21.45,0,0,3,281854,0,2019,0
140273,4,180746,0,1,4,0,8.77,8.77,8.77,0,0,3,281856,0,2019,0
140274,4,180746,0,1,4,0,11.34,11.34,11.34,0,0,3,281858,0,2019,0
140275,4,180746,0,1,4,0,6.55,6.55,6.55,0,0,3,281860,0,2019,0
140276,4,180746,0,1,4,0,11.03,11.03,11.03,0,0,3,281862,0,2019,0
140277,4,190129,0,1,4,0,5.98,5.98,5.98,0,0,3,281864,0,2019,0
140278,4,190129,0,1,4,0,4.28,4.28,4.28,0,0,3,281866,0,2019,0
140279,4,180957,0,1,4,0,19.97,19.97,19.97,0,0,3,281868,0,2019,0
140280,4,190132,0,1,4,0,31.42,31.42,31.42,0,0,3,281870,0,2019,0
140281,4,190132,0,1,4,0,41.41,41.41,41.41,0,0,3,281872,0,2019,0
140282,4,190132,0,1,4,0,10.53,10.53,10.53,0,0,3,281874,0,2019,0
140283,4,190132,0,1,4,0,29.98,29.98,29.98,0,0,3,281876,0,2019,0
140284,4,190132,0,1,4,0,6.97,6.97,6.97,0,0,3,281878,0,2019,0
140285,4,190132,0,1,4,0,86.52,86.52,86.52,0,0,3,281880,0,2019,0
140286,4,180369,0,1,4,0,23.03,23.03,23.03,0,0,3,281882,0,2019,0
140287,4,180369,0,1,4,0,59.38,59.38,59.38,0,0,3,281884,0,2019,0
140288,4,190066,102,1,4,0,64.61,64.61,64.61,0,0,3,281886,0,2019,0
140289,4,190066,1,1,4,0,29.16,29.16,29.16,0,0,3,281888,0,2019,0
140290,4,190066,1,1,4,0,19.34,19.34,19.34,0,0,3,281890,0,2019,0
140291,4,190066,101,1,4,0,36.82,36.82,36.82,0,0,3,281892,0,2019,0
140292,4,180869,9,1,4,0,76.43,76.43,76.43,0,0,3,281894,0,2019,0
140293,4,180869,6,1,4,0,284.8,284.8,284.8,0,0,3,281896,0,2019,0
140294,4,0,0,1,4,0,69.64,69.64,69.64,0,0,3,281898,0,2019,0
140295,4,190145,0,1,4,0,77.77,77.77,77.77,0,0,3,281900,0,2019,0
140296,4,190145,0,1,4,0,-19.57,-19.57,-19.57,0,0,3,281902,0,2019,0
140297,4,190145,0,1,4,0,18.48,18.48,18.48,0,0,3,281904,0,2019,0
140298,4,180629,0,1,4,0,150.38,150.38,150.38,0,0,3,281906,0,2019,0
140299,4,190126,0,1,4,0,149,149,149,0,0,3,281908,0,2019,0
140300,4,190126,0,1,4,0,40.28,40.28,40.28,0,0,3,281910,0,2019,0
140301,4,190126,0,1,4,0,102.65,102.65,102.65,0,0,3,281912,0,2019,0
140302,4,190126,0,1,4,0,2.57,2.57,2.57,0,0,3,281914,0,2019,0
140303,4,190126,0,1,4,0,527.78,527.78,527.78,0,0,3,281916,0,2019,0
140304,4,190126,0,1,4,0,-19.34,-19.34,-19.34,0,0,3,281918,0,2019,0
140305,4,190126,0,1,4,0,15.87,15.87,15.87,0,0,3,281920,0,2019,0
140306,4,190126,0,1,4,0,1.3,1.3,1.3,0,0,3,281922,0,2019,0
140307,4,190126,0,1,4,0,5.91,5.91,5.91,0,0,3,281924,0,2019,0
140308,4,190218,0,1,4,0,53.54,53.54,53.54,0,0,3,281926,0,2019,0
140309,4,190033,0,1,4,0,271,271,271,0,0,3,281928,0,2019,0
140310,4,190033,0,1,4,0,35.83,35.83,35.83,0,0,3,281930,0,2019,0
140311,4,0,0,1,4,0,35.17,35.17,35.17,0,0,3,281932,0,2019,0
140312,4,190033,0,1,4,0,24.12,24.12,24.12,0,0,3,281934,0,2019,0
140313,4,180315,0,1,4,0,78.36,78.36,78.36,0,0,3,281936,0,2019,0
140314,4,170771,109,1,4,0,121.58,121.58,121.58,0,0,3,281938,0,2019,0
140315,4,2019022101,0,1,4,0,156.38,156.38,156.38,0,0,3,281940,0,2019,0
140316,4,2019020701,0,1,4,0,24.97,24.97,24.97,0,0,3,281942,0,2019,0
140317,4,2019020701,0,1,4,0,197.54,197.54,197.54,0,0,3,281944,0,2019,0
140318,4,2019020701,0,1,4,0,-25.86,-25.86,-25.86,0,0,3,281946,0,2019,0
140319,4,190162,0,1,4,0,68.79,68.79,68.79,0,0,3,281948,0,2019,0
140320,4,2019020701,0,1,4,0,9.87,9.87,9.87,0,0,3,281950,0,2019,0
140321,4,180869,6,1,4,0,60.5,60.5,60.5,0,0,3,281952,0,2019,0
140322,4,180869,0,1,4,0,39.37,39.37,39.37,0,0,3,281954,0,2019,0
140323,4,180869,6,1,4,0,60.5,60.5,60.5,0,0,3,281956,0,2019,0
140324,4,190126,0,1,4,0,12.97,12.97,12.97,0,0,3,281958,0,2019,0
140325,4,180780,0,1,4,0,4.46,4.46,4.46,0,0,3,281960,0,2019,0
140326,4,190208,0,1,4,0,57.77,57.77,57.77,0,0,3,281962,0,2019,0
140327,4,190208,0,1,4,0,151.46,151.46,151.46,0,0,3,281964,0,2019,0
140328,2002,190071,0,1,4,0,2522.26,2522.26,2522.26,0,0,3,281966,7059,2019,0
140329,371,0,0,1,4,0,6460,6460,6460,0,0,4,281968,0,2019,0
140330,371,0,0,1,4,0,4683.47,4683.47,4683.47,0,0,4,281969,0,2019,0
140331,1866,170425,0,1,4,0,8928.75,8928.75,8928.75,0,0,3,281970,7060,2019,0
140332,284,190224,0,1,4,0,60.35,60.96,60.96,0,0,3,281972,7061,2019,0
140333,284,190003,0,1,4,0,24.08,24.32,24.32,0,0,3,281973,7061,2019,0
140334,284,180838,0,1,4,0,1162.03,1173.77,1173.77,0,0,3,281974,7061,2019,0
140335,4,190145,0,1,4,0,-27.19,-27.19,-27.19,0,0,3,281975,0,2019,0
140336,4,169999,180676,1,4,0,1.47,1.47,1.47,0,0,3,281977,0,2019,0
140337,284,180838,0,1,4,0,580.28,586.14,586.14,0,0,3,281979,7061,2019,0
140338,4,190280,0,1,4,0,104.9,104.9,104.9,0,0,3,281980,0,2019,0
140339,284,0,0,1,4,0,86.1,86.97,86.97,0,0,3,281982,7061,2019,0
140340,284,190250,0,1,4,0,15.36,15.52,15.52,0,0,3,281983,7061,2019,0
140341,3,190129,0,1,4,0,16.33,16.5,16.5,0,0,3,281984,7061,2019,0
140342,2420,180932,0,1,4,0,51.32,51.32,51.32,0,0,3,281985,7061,2019,0
140343,4,190280,0,1,4,0,18.03,18.03,18.03,0,0,3,281986,0,2019,0
140344,4,190280,0,1,4,0,22.57,22.57,22.57,0,0,3,281988,0,2019,0
140345,2420,190071,0,1,4,0,93.96,93.96,93.96,0,0,3,281990,7061,2019,0
140346,2420,190111,0,1,4,0,72.64,72.64,72.64,0,0,3,281991,7061,2019,0
140347,1174,180838,0,1,4,0,58.8,60,60,0,0,3,281992,7061,2019,0
140348,1174,180838,0,1,4,0,382.2,390,390,0,0,3,281993,7061,2019,0
140349,2200,180803,0,1,4,0,350,350,350,0,0,3,281994,7061,2019,0
140350,2200,2019031401,0,1,4,0,704.09,704.09,704.09,0,0,3,281995,7061,2019,0
140351,2200,190204,0,1,4,0,496.39,496.39,496.39,0,0,3,281996,7061,2019,0
140352,2009,180530,0,1,4,0,681.25,681.25,681.25,0,0,3,281997,7061,2019,0
140353,2009,190108,0,1,4,0,2453.95,2453.95,2453.95,0,0,3,281998,7061,2019,0
140354,100004,190036,0,1,4,0,254.28,254.28,254.28,0,0,3,281999,7061,2019,0
140355,100004,180838,0,1,4,0,839.24,839.24,839.24,0,0,3,282000,7061,2019,0
140356,2486,2019032201,0,1,4,0,385.5,385.5,385.5,0,0,3,282001,7061,2019,0
140357,2009,2019032202,0,1,5,0,0,335.45,0,335.45,335.45,3,282002,7061,2019,0
140358,2486,190111,0,1,4,0,345.5,345.5,345.5,0,0,3,282003,7061,2019,0
140359,2486,2019032204,0,1,4,0,385,385,385,0,0,3,282004,7061,2019,0
140360,4,190280,0,1,4,0,-14.58,-14.58,-14.58,0,0,3,282005,0,2019,0
140361,4,190280,0,1,4,0,80.87,80.87,80.87,0,0,3,282007,0,2019,0
